Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
sec45,-0.0025,0,-5.20417042793042E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,3.15462623492863E-25,-4.46898557236921E-24,4.25424005173618E-08,-4.23930063933427E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec45.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec45.STL,,soliddisk-26,Coordinate System45,Axis_joint45,joint45,fixed,-0.01,0,0,0,0,0,sec44,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec46,-0.0025,0,-5.20417042793042E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,3.15462623492866E-25,-5.02043931407124E-24,4.25424005173618E-08,-1.20630505997317E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec46.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec46.STL,,soliddisk-27,Coordinate System46,Axis_joint46,joint46,fixed,-0.01,0,0,0,0,0,sec45,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec47,-0.0025,-1.38777878078145E-17,-5.20417042793042E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,3.15462623492865E-25,-3.9175318306672E-24,4.25424005173618E-08,5.34220812273837E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec47.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec47.STL,,soliddisk-28,Coordinate System47,Axis_joint47,joint47,fixed,-0.01,0,0,0,0,0,sec46,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec48,-0.00250000000000002,0,-5.20417042793042E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,3.97357526418564E-26,-3.91753183066721E-24,4.25424005173618E-08,-5.53177034644838E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec48.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec48.STL,,soliddisk-29,Coordinate System48,Axis_joint48,joint48,fixed,-0.01,0,0,0,0,0,sec47,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec49,-0.00250000000000002,-1.38777878078145E-17,-5.20417042793042E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,3.15462623492866E-25,-4.46898557236923E-24,4.25424005173618E-08,-2.49877476708727E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec49.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec49.STL,,soliddisk-30,Coordinate System49,Axis_joint49,joint49,fixed,-0.01,0,0,0,0,0,sec48,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec50,-0.00249999999999999,-1.38777878078145E-17,-6.93889390390723E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,3.15462623492865E-25,-3.9175318306672E-24,4.25424005173618E-08,5.34220812273837E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec50.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec50.STL,,soliddisk-31,Coordinate System50,Axis_joint50,joint50,fixed,-0.01,0,0,0,0,0,sec49,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec11,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,-1.43222477314754E-40,9.45378640676979E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec11.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec11.STL,,soliddisk-42,Coordinate System11,Axis_joint11,joint11,revolute,0.011,-0.005,0,0,0,0,base_link,1,0,0,100,0,-1.571,1.571,,,,,,,,
sec12,0.0025,0,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,2.7572687085101E-25,1.10290748340404E-24,4.25424005173618E-08,1.37863435425505E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec12.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec12.STL,,soliddisk-43,Coordinate System12,Axis_joint12,joint12,fixed,0.01,0,0,0,0,0,sec11,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec13,0.0025,0,0,0,0,0,0.0015707963267949,7.85398163397448E-08,-2.7572687085101E-25,-1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec13.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec13.STL,,soliddisk-44,Coordinate System13,Axis_joint13,joint13,fixed,0.01,0,0,0,0,0,sec12,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec14,0.0025,0,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,2.75726870851011E-25,1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec14.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec14.STL,,soliddisk-45,Coordinate System14,Axis_joint14,joint14,fixed,0.01,0,0,0,0,0,sec13,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec15,0.0025,0,0,0,0,0,0.0015707963267949,7.85398163397448E-08,-2.7572687085101E-25,-1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec15.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec15.STL,,soliddisk-46,Coordinate System15,Axis_joint15,joint15,fixed,0.01,0,0,0,0,0,sec14,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec16,0.0025,0,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,2.75726870851011E-25,1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec16.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec16.STL,,soliddisk-47,Coordinate System16,,joint16,fixed,0.01,0,0,0,0,0,sec15,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec17,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,3.58732406867153E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec17.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec17.STL,,soliddisk-48,Coordinate System17,Axis_joint17,joint17,fixed,0.00999999999999999,0,0,0,0,0,sec16,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec18,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,3.58732406867153E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec18.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec18.STL,,soliddisk-49,Coordinate System18,Axis_joint18,joint18,fixed,0.01,0,0,0,0,0,sec17,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec19,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,2.86985925493723E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec19.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec19.STL,,soliddisk-50,Coordinate System19,Axis_joint19,joint19,fixed,0.01,0,0,0,0,0,sec18,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec20,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,3.58732406867153E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec20.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec20.STL,,soliddisk-51,Coordinate System20,Axis_joint20,joint20,fixed,0.01,0,0,0,0,0,sec19,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec21,-0.0025,1.73472347597681E-18,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,-2.87974185872985E-40,-2.53870077365949E-40,4.25424005173618E-08,-8.27180612553027E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec21.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec21.STL,,soliddisk-32,Coordinate System21,Axis_joint11,joint21,revolute,-0.011,-0.005,0,0,0,0,base_link,1,0,0,100,0,-1.571,1.571,,,,,,,,
sec22,-0.0025,1.73472347597681E-18,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,4.54592135954334E-40,-1.10290748340404E-24,4.25424005173618E-08,-8.27180612553027E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec22.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec22.STL,,soliddisk-33,Coordinate System22,Axis_joint22,joint22,fixed,-0.01,0,0,0,0,0,sec21,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec23,-0.0025,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,-2.75726870851008E-25,-1.10290748340404E-24,4.25424005173618E-08,-8.27180612553026E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec23.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec23.STL,,soliddisk-34,Coordinate System23,Axis_joint23,joint23,fixed,-0.01,0,0,0,0,0,sec22,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec24,-0.0025,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,-2.75726870851008E-25,-1.10290748340404E-24,4.25424005173618E-08,-8.27180612553026E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec24.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec24.STL,,soliddisk-35,Coordinate System24,Axis_joint24,joint24,fixed,-0.01,0,0,0,0,0,sec23,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec25,-0.0025,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,-2.75726870851008E-25,-1.10290748340404E-24,4.25424005173618E-08,-8.27180612553026E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try33/meshes/sec25.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec25.STL,,soliddisk-36,Coordinate System25,Axis_joint25,joint25,fixed,-0.01,0,0,0,0,0,sec24,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec26,-0.0025,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,0,8.96831017167883E-41,4.25424005173618E-08,4.65289094561078E-25,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec26.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec26.STL,,soliddisk-37,Coordinate System26,Axis_joint26,joint26,fixed,-0.01,0,0,0,0,0,sec25,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec27,-0.00249999999999999,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,0,7.17464813734306E-41,4.25424005173618E-08,4.65289094561078E-25,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec27.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec27.STL,,soliddisk-38,Coordinate System27,Axis_joint27,joint27,fixed,-0.01,0,0,0,0,0,sec26,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec28,-0.00250000000000002,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,0,8.96831017167883E-41,4.25424005173618E-08,4.65289094561078E-25,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec28.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec28.STL,,soliddisk-39,Coordinate System28,Axis_joint28,joint28,fixed,-0.01,0,0,0,0,0,sec27,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec29,-0.00250000000000002,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,0,7.17464813734306E-41,4.25424005173618E-08,4.65289094561078E-25,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec29.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec29.STL,,soliddisk-40,Coordinate System29,Axis_joint29,joint29,fixed,-0.01,0,0,0,0,0,sec28,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec30,-0.00249999999999999,0,-1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,0,8.96831017167883E-41,4.25424005173618E-08,4.65289094561078E-25,4.25424005173619E-08,0,0,0,0,0,0,package://try33/meshes/sec30.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try33/meshes/sec30.STL,,soliddisk-41,Coordinate System30,Axis_joint30,joint30,fixed,-0.01,0,0,0,0,0,sec29,0,0,0,100,0,-1.571,1.571,,,,,,,,
