Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
sec10,-3.36102673470506E-18,0.00250000000000002,0,0,0,0,0.0015707963267949,4.25424005173618E-08,1.10290748340404E-24,6.89317177127524E-24,7.85398163397449E-08,5.51453741702019E-25,4.25424005173618E-08,0,0,0,0,0,0,package://try2/meshes/sec10.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec10.STL,,soliddisk-10,Coordinate System10,,joint10,revolute,0,0.01,0,0,0,0,sec09,0,0,0,100,0,-1.571,1.571,,,,,,,,
sec11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package://try2/meshes/sec11.STL,1,1,1,1,0,0,0,0,0,0,package://try2/meshes/sec11.STL,,soliddisk-42,Coordinate System11,Axis_joint112,joint11,continuous,0.011,-0.005,0,0,0,0,base_link,1,0,0,,,,,,,,,,,,
sec12,0.0025,0,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,2.7572687085101E-25,1.10290748340404E-24,4.25424005173618E-08,1.37863435425505E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try2/meshes/sec12.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec12.STL,,soliddisk-43,Coordinate System12,Axis_joint12,joint12,fixed,0.01,0,0,0,0,0,sec11,0,0,0,,,,,,,,,,,,
sec13,0.0025,0,0,0,0,0,0.0015707963267949,7.85398163397448E-08,-2.7572687085101E-25,-1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try2/meshes/sec13.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec13.STL,,soliddisk-44,Coordinate System13,Axis_joint13,joint13,fixed,0.01,0,0,0,0,0,sec12,0,0,0,,,,,,,,,,,,
sec14,0.0025,0,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,2.75726870851011E-25,1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try2/meshes/sec14.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec14.STL,,soliddisk-45,Coordinate System14,Axis_joint14,joint14,fixed,0.01,0,0,0,0,0,sec13,0,0,0,,,,,,,,,,,,
sec15,0.0025,0,0,0,0,0,0.0015707963267949,7.85398163397448E-08,-2.7572687085101E-25,-1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try2/meshes/sec15.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec15.STL,,soliddisk-46,Coordinate System15,Axis_joint15,joint15,fixed,0.01,0,0,0,0,0,sec14,0,0,0,,,,,,,,,,,,
sec16,0.0025,0,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397448E-08,2.75726870851011E-25,1.10290748340403E-24,4.25424005173618E-08,1.37863435425504E-24,4.25424005173618E-08,0,0,0,0,0,0,package://try2/meshes/sec16.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec16.STL,,soliddisk-47,Coordinate System16,Axis_joint16,joint16,fixed,0.01,0,0,0,0,0,sec15,0,0,0,,,,,,,,,,,,
sec17,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,2.86985925493723E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try2/meshes/sec17.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec17.STL,,soliddisk-48,Coordinate System17,Axis_joint17,joint17,fixed,0.00999999999999999,0,0,0,0,0,sec16,0,0,0,,,,,,,,,,,,
sec18,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,3.58732406867153E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try2/meshes/sec18.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec18.STL,,soliddisk-49,Coordinate System18,Axis_joint18,joint18,fixed,0.01,0,0,0,0,0,sec17,0,0,0,,,,,,,,,,,,
sec19,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,3.58732406867153E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try2/meshes/sec19.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec19.STL,,soliddisk-50,Coordinate System19,Axis_joint19,joint19,fixed,0.01,0,0,0,0,0,sec18,0,0,0,,,,,,,,,,,,
sec20,0.0025,-1.73472347597681E-18,1.73472347597681E-18,0,0,0,0.0015707963267949,7.85398163397449E-08,8.96831017167883E-41,2.86985925493723E-40,4.25424005173618E-08,2.67110406136915E-24,4.25424005173619E-08,0,0,0,0,0,0,package://try2/meshes/sec20.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://try2/meshes/sec20.STL,,soliddisk-51,Coordinate System20,Axis_joint20,joint20,fixed,0.01,0,0,0,0,0,sec19,0,0,0,,,,,,,,,,,,
